id,label,label_id,text,raw_text,n_words,n_chars
566,No,0,"Daniel, Laura Luce would like to send the latest Enovate DPR to the chairman of People's Corp.","Daniel, Laura Luce would like to send the latest Enovate DPR to the chairman of People's Corp.",17,94
567,No,0,"Date: Wednesday, July 31, 2013","Date: Wednesday, July 31, 2013",5,30
568,No,0,Dave was going to inform the OCD that their office has given approval of the plan and that this might expidite Bill's review process.,Dave was going to inform the OCD that their office has given approval of the plan and that this might expidite Bill's review process.,24,133
569,No,0,"Dave, I am going to send Shawn your way - he has extensive development, asset and project finance experience.","Dave, I am going to send Shawn your way - he has extensive development, asset and project finance experience.",19,109
570,No,0,"David Allen and his team created audio programs to help you excel in these two areas, and they are the most popular audio CDs in our on line store.","David Allen and his team created audio programs to help you excel in these two areas, and they are the most popular audio CDs in our on line store.",29,147
571,No,0,"Dawn, right now I am scheduled to be up in Calgary on the 16th of August - lets shoot for that date.","Dawn, right now I am scheduled to be up in Calgary on the 16th of August - lets shoot for that date.",22,100
572,No,0,"Day Tables As Of Monday, January 14, 2013","Day Tables As Of Monday, January 14, 2013",8,41
573,No,0,"Day or night sails on Matagorda Bay 20 or the Gulf of Mexico are also available, with Captain Nick at the helm.","Day or night sails on Matagorda Bay 20 or the Gulf of Mexico are also available, with Captain Nick at the helm.",22,111
574,No,0,"Dear John: You're opening my flood gates, and I'm going to refrain from getting entirely upset.","Dear John: You're opening my flood gates, and I'm going to refrain from getting entirely upset.",16,95
575,No,0,"Dear Kenneth, I have sent this morning a Fed Ex package to your office to arrive tomarrow Friday morning containing our school video.","Dear Kenneth, I have sent this morning a Fed Ex package to your office to arrive tomarrow Friday morning containing our school video.",23,133
576,No,0,"Delainey: have him spend his time meeting, calling, talking with wholesale and retail customers.","Delainey: have him spend his time meeting, calling, talking with wholesale and retail customers.",14,96
578,No,0,Does she have any interest in meeting one-on-one or is she just looking for a public hanging?,Does she have any interest in meeting one-on-one or is she just looking for a public hanging?,17,93
579,No,0,Doesn't look too good right now.,Doesn't look too good right now.,6,32
580,No,0,Don't feel like you have to get the thing all fixed up by Friday if it not's a cake walk.,Don't feel like you have to get the thing all fixed up by Friday if it not's a cake walk.,20,89
581,No,0,Don't know what more I could possibly do to make Kris feel better; guess we will leave it at that.,Don't know what more I could possibly do to make Kris feel better; guess we will leave it at that.,20,98
582,No,0,"Don't let their name fool you -- sure, they may know a thing or two about tractors -- but a Tractor Supply Company is far from their only specialty.","Don't let their name fool you -- sure, they may know a thing or two about tractors -- but a Tractor Supply Company is far from their only specialty.",29,148
584,No,0,Don't blame us if this collection of top-trending videos makes you wanna twerk or crush candy.,Don’t blame us if this collection of top-trending videos makes you wanna twerk or crush candy.,16,94
586,No,0,Drinking and guns go together like ham and eggs.,Drinking and guns go together like ham and eggs.,9,48
587,No,0,"Dropbox lets you bring all your photos, docs and videos with you anywhere and share them easily.","Dropbox lets you bring all your photos, docs and videos with you anywhere and share them easily.",17,96
588,No,0,Due to a severe storm which hit central Texas last evening CYNET is experiencing a temporary service interruption of the assigned telephone numbers of it's Inbound Fax-2-Email Service.,Due to a severe storm which hit central Texas last evening CYNET is experiencing a temporary service interruption of the assigned telephone numbers of it's Inbound Fax-2-Email Service.,28,184
589,No,0,Due to the rough terrain and topography of the land south of Station 2 into Phoenix makes this project extremely hard to give an approximate dollar amount for the environmental baseline surveys and permits to be completed as the entire proposed right of way (140 miles) from station 2 into Phoenix will need to be walked and surveyed by several people.,Due to the rough terrain and topography of the land south of Station 2 into Phoenix makes this project extremely hard to give an approximate dollar amount for the environmental baseline surveys and permits to be completed as the entire proposed right of way (140 miles) from station 2 into Phoenix will need to be walked and surveyed by several people.,61,352
590,No,0,"Duke Energy acquired Market Hub Partners Storage (MHP) from subsidiaries of NiSource, INC.","Duke Energy acquired Market Hub Partners Storage (MHP) from subsidiaries of NiSource, INC.",13,90
591,No,0,Dupree Diamond @DupreeDiamond2 @ben_wiggin went down there everyone told me u took off 01:38 AM - 27 Jun 14,Dupree Diamond @DupreeDiamond2 @ben_wiggin went down there everyone told me u took off 01:38 AM - 27 Jun 14,19,107
593,No,0,Dying to hear about Montana and your possible new life as a day student.,Dying to hear about Montana and your possible new life as a day student.,14,72
594,No,0,Dynamics Jobs - United States - 17 days ago,Dynamics Jobs - United States - 17 days ago,9,43
595,No,0,"E-mail from Nov. 8, 2000 I was thinking of you today and I remembered a long conversation we had at the office one morning when we both arrived before everyone else.","E-mail from Nov. 8, 2000 I was thinking of you today and I remembered a long conversation we had at the office one morning when we both arrived before everyone else.",31,165
597,No,0,E:mail messages says to check website to determine whether or not DSL is available at my home.,E:mail messages says to check website to determine whether or not DSL is available at my home.,17,94
598,No,0,EFS Energy or write: $EMAIL,EFS Energy or write: storage@enerfax.com,5,27
599,No,0,"ENA signed a short-term deal (5 -week term, I believe) with DWR that goes through the end of the month, at which time we have the option to extend the deal to a five-year term.","ENA signed a short-term deal (5 -week term, I believe) with DWR that goes through the end of the month, at which time we have the option to extend the deal to a five-year term.",35,176
