id,label,label_id,text,raw_text,n_words,n_chars
450,No,0,"As a follow-up to our conversation in London when you said I should bring to your attention any concerns I might have with financial trading issues, the following has recently come up as an issue here in Houston (and does so from time to time).","As a follow-up to our conversation in London when you said I should bring to your attention any concerns I might have with financial trading issues, the following has recently come up as an issue here in Houston (and does so from time to time).",45,244
451,No,0,"As a result, most companies that file a bankruptcy petition, but which inetend to remain in business, seek the specific authority of the bankruptcy court to make payments on the priority wage claims immediately so that employees will experience little or no disruption in their wage/salary payments while they continue working.","As a result, most companies that file a bankruptcy petition, but which inetend to remain in business, seek the specific authority of the bankruptcy court to make payments on the priority wage claims immediately so that employees will experience little or no disruption in their wage/salary payments while they continue working.",51,327
452,No,0,"As a thank you, for any pictures we use, we would like to pay for your company to have $NUM minutes of live one on one training and support with one of our product experts to help you get even more from Schedule it.","As a thank you, for any pictures we use, we would like to pay for your company to have 30 minutes of live one on one training and support with one of our product experts to help you get even more from Schedule it.",44,215
453,No,0,"As always, thank you for your continued support, and please don't hesitate to reach out with any comments or questions!","As always, thank you for your continued support, and please don't hesitate to reach out with any comments or questions!",20,119
454,No,0,"As far as the weekend, lets just play it by ear.","As far as the weekend, lets just play it by ear.",11,48
455,No,0,"As for meeting with Herman, should J Keenan be included as well?","As for meeting with Herman, should J Keenan be included as well?",12,64
456,No,0,"As long as the New York review isn't the week of January 15th, then I think I will still target that week for a London trip.","As long as the New York review isn't the week of January 15th, then I think I will still target that week for a London trip.",26,124
457,No,0,"As the baby gets older, we also have an entertainer - now takes the place of what we used to call walkers.","As the baby gets older, we also have an entertainer - now takes the place of what we used to call walkers.",22,106
458,No,0,As we discussed i t may be combined with a Jay and Allan announcement but never the less it wil l go out friday evening.,As we discussed i t may be combined with a Jay and Allan announcement but never the less it wil l go out friday evening.,25,120
459,No,0,"As we discussed this morning, I have reviewed the subject agreement that you faxed to me.","As we discussed this morning, I have reviewed the subject agreement that you faxed to me.",16,89
460,No,0,"As we discussed yesterday, Laird and I spoke and we think that the presentation is good to go for Thursday.","As we discussed yesterday, Laird and I spoke and we think that the presentation is good to go for Thursday.",20,107
461,No,0,"As we discussed, I think it would be a good idea to offer several sessions to Enron global wholesale and ENW, to maximize efficiency.","As we discussed, I think it would be a good idea to offer several sessions to Enron global wholesale and ENW, to maximize efficiency.",24,133
462,No,0,"As we discussed, attached is a confidential draft of the Corporate Services Agreement between Garden State Paper Company LLC and ENA.","As we discussed, attached is a confidential draft of the Corporate Services Agreement between Garden State Paper Company LLC and ENA.",21,133
463,No,0,"As we discussed, attached is my Cheat Sheet which I use to guide me when approving non-US counterparties that come in through EnronOnline via Houston Credit.","As we discussed, attached is my Cheat Sheet which I use to guide me when approving non-US counterparties that come in through EnronOnline via Houston Credit.",26,157
464,No,0,"As we discussed, this is the most recent version of the proposed fix to the Direct Access prohibition included in AB1X that the coalition of customer groups have been working on.","As we discussed, this is the most recent version of the proposed fix to the Direct Access prohibition included in AB1X that the coalition of customer groups have been working on.",31,178
465,No,0,"As we discussed, we are comfortable with EES' participation in the ISO's load curtailment RFP.","As we discussed, we are comfortable with EES' participation in the ISO's load curtailment RFP.",15,94
466,No,0,As we discussed...,As we discussed...,3,18
467,No,0,"As we have discussed before, the more relevant statistics are the job group numbers and not the gross statistics.","As we have discussed before, the more relevant statistics are the job group numbers and not the gross statistics.",19,113
468,No,0,"As we have suggested throughout the crisis, any solution to California cris is must focus on four issues: Increase supply Decrease demand Establish a truly competitive retail electricity market Return California=$NUMs Investor-owned utilities to solvency Increase supply--Legislative vehicle: SB28X (Sher) To site and construct a power plant in Texas takes approximately $NUM years.","As we have suggested throughout the crisis, any solution to California cris is must focus on four issues: Increase supply Decrease demand Establish a truly competitive retail electricity market Return California=01,s Investor-owned utilities to solvency Increase supply--Legislative vehicle: SB28X (Sher) To site and construct a power plant in Texas takes approximately 2 years.",53,382
469,No,0,"As well, from a corporate development point of view which parts of the value chain ie) IPP, E&P, utility, assets, etc are undervalued given current commodity curves and expectations.","As well, from a corporate development point of view which parts of the value chain ie) IPP, E&P, utility, assets, etc are undervalued given current commodity curves and expectations.",29,182
470,No,0,"As you have correctly pointed out, the model validation issues cannot be handled internally by Research.","As you have correctly pointed out, the model validation issues cannot be handled internally by Research.",16,104
471,No,0,"As you know, we have an extensive task force report on workplace violence that would be relevant to this inquiry and could provide the basis for an analysis of this issue, although other areas would have to be explored.","As you know, we have an extensive task force report on workplace violence that would be relevant to this inquiry and could provide the basis for an analysis of this issue, although other areas would have to be explored.",39,219
472,No,0,"As you might know, most of EnergyUSA was given pink slips effective over the next $NUM months.","As you might know, most of EnergyUSA was given pink slips effective over the next 3-6 months.",17,94
473,No,0,"Assemblyman Joseph Simitian, D-Palo Alto, said he gave a courtesy vote to the Hertzberg-Keeley plan in the Appropriations Committee, in order to get the measure to the Assembly floor and continue debate.","Assemblyman Joseph Simitian, D-Palo Alto, said he gave a courtesy vote to the Hertzberg-Keeley plan in the Appropriations Committee, in order to get the measure to the Assembly floor and continue debate.",32,203
